;time;target;temp;weather;wind;day;month;year;weekday;type_day;prev_day;prev_hour
18330;18;689.246;-1.4;1219;0;2;2;2021;1;0;663.102;678.139
18331;19;696.094;-1.4;1219;0;2;2;2021;1;0;680.682;689.246
18332;20;676.996;-1.4;1219;0;2;2;2021;1;0;665.417;696.094
18333;21;659.544;-1.3;1009;0;2;2;2021;1;0;647.856;676.996
18334;22;637.819;-1.3;1009;0;2;2;2021;1;0;629.033;659.544
18335;23;602.216;-1.3;1009;0;2;2;2021;1;0;594.628;637.819
18336;0;557.141;-1.6;1006;0;3;2;2021;2;0;551.65;602.216
18337;1;520.232;-1.6;1006;0;3;2;2021;2;0;515.561;557.141
18338;2;497.504;-1.6;1006;0;3;2;2021;2;0;495.29;520.232
18339;3;483.555;-3.3;1006;0;3;2;2021;2;0;481.962;497.504
18340;4;479.247;-3.3;1006;0;3;2;2021;2;0;474.516;483.555
18341;5;480.934;-3.3;1006;0;3;2;2021;2;0;479.626;479.247
18342;6;496.638;-3.1;1006;0;3;2;2021;2;0;492.778;480.934
18343;7;541.069;-3.1;1006;0;3;2;2021;2;0;540.322;496.638
18344;8;597.05;-3.1;1006;0;3;2;2021;2;0;597.528;541.069
18345;9;641.243;-1.0;1006;0;3;2;2021;2;0;648.947;597.05
18346;10;675.19;-1.0;1006;0;3;2;2021;2;0;684.918;641.243
18347;11;683.361;-1.0;1006;0;3;2;2021;2;0;695.826;675.19
18348;12;681.176;1.6;1006;0;3;2;2021;2;0;692.368;683.361
18349;13;670.76;1.6;1006;0;3;2;2021;2;0;683.883;681.176
18350;14;664.565;1.6;1006;0;3;2;2021;2;0;690.145;670.76
18351;15;660.471;0.4;1006;0;3;2;2021;2;0;683.527;664.565
18352;16;656.534;0.4;1006;0;3;2;2021;2;0;678.174;660.471
18353;17;654.574;0.4;1006;0;3;2;2021;2;0;678.139;656.534
18354;18;666.614;-0.3;1006;0;3;2;2021;2;0;689.246;654.574
18355;19;684.508;-0.3;1006;0;3;2;2021;2;0;696.094;666.614
18356;20;668.453;-0.3;1006;0;3;2;2021;2;0;676.996;684.508
18357;21;653.983;-0.7;1006;0;3;2;2021;2;0;659.544;668.453
18358;22;631.078;-0.7;1006;0;3;2;2021;2;0;637.819;653.983
18359;23;593.739;-0.7;1006;0;3;2;2021;2;0;602.216;631.078
18360;0;547.406;-1.3;1006;0;4;2;2021;3;0;557.141;593.739
18361;1;511.89;-1.3;1006;0;4;2;2021;3;0;520.232;547.406
18362;2;491.222;-1.3;1006;0;4;2;2021;3;0;497.504;511.89
18363;3;480.026;-2.8;1219;0;4;2;2021;3;0;483.555;491.222
18364;4;479.849;-2.8;1219;0;4;2;2021;3;0;479.247;480.026
18365;5;485.443;-2.8;1219;0;4;2;2021;3;0;480.934;479.849
18366;6;502.233;-3.2;1006;0;4;2;2021;3;0;496.638;485.443
18367;7;538.668;-3.2;1006;0;4;2;2021;3;0;541.069;502.233
18368;8;597.759;-3.2;1006;0;4;2;2021;3;0;597.05;538.668
18369;9;637.426;-2.9;1006;0;4;2;2021;3;0;641.243;597.759
18370;10;676.956;-2.9;1006;0;4;2;2021;3;0;675.19;637.426
18371;11;689.208;-2.9;1006;0;4;2;2021;3;0;683.361;676.956
18372;12;687.019;-3.5;1006;0;4;2;2021;3;0;681.176;689.208
18373;13;680.209;-3.5;1006;0;4;2;2021;3;0;670.76;687.019
18374;14;675.126;-3.5;1006;0;4;2;2021;3;0;664.565;680.209
18375;15;668.02;-5.3;1000;0;4;2;2021;3;0;660.471;675.126
18376;16;660.55;-5.3;1000;0;4;2;2021;3;0;656.534;668.02
18377;17;662.655;-5.3;1000;0;4;2;2021;3;0;654.574;660.55
18378;18;677.19;-10.7;1000;0;4;2;2021;3;0;666.614;662.655
18379;19;696.562;-10.7;1000;0;4;2;2021;3;0;684.508;677.19
18380;20;687.485;-10.7;1000;0;4;2;2021;3;0;668.453;696.562
18381;21;669.904;-10.3;1000;0;4;2;2021;3;0;653.983;687.485
18382;22;649.936;-10.3;1000;0;4;2;2021;3;0;631.078;669.904
18383;23;613.227;-10.3;1000;0;4;2;2021;3;0;593.739;649.936
18384;0;568.88;-11.2;1006;0;5;2;2021;4;0;547.406;613.227
18385;1;534.037;-11.2;1006;0;5;2;2021;4;0;511.89;568.88
18386;2;513.065;-11.2;1006;0;5;2;2021;4;0;491.222;534.037
18387;3;501.031;-10.1;1000;0;5;2;2021;4;0;480.026;513.065
18388;4;496.087;-10.1;1000;0;5;2;2021;4;0;479.849;501.031
18389;5;496.831;-10.1;1000;0;5;2;2021;4;0;485.443;496.087
18390;6;513.107;-6.9;1000;0;5;2;2021;4;0;502.233;496.831
18391;7;560.131;-6.9;1000;0;5;2;2021;4;0;538.668;513.107
18392;8;619.798;-6.9;1000;0;5;2;2021;4;0;597.759;560.131
18393;9;659.342;-4.9;1000;0;5;2;2021;4;0;637.426;619.798
18394;10;691.475;-4.9;1000;0;5;2;2021;4;0;676.956;659.342
18395;11;698.927;-4.9;1000;0;5;2;2021;4;0;689.208;691.475
18396;12;688.306;-1.0;1000;0;5;2;2021;4;0;687.019;698.927
18397;13;676.962;-1.0;1000;0;5;2;2021;4;0;680.209;688.306
18398;14;673.889;-1.0;1000;0;5;2;2021;4;0;675.126;676.962
18399;15;667.315;-2.9;1000;0;5;2;2021;4;0;668.02;673.889
18400;16;662.246;-2.9;1000;0;5;2;2021;4;0;660.55;667.315
18401;17;663.587;-2.9;1000;0;5;2;2021;4;0;662.655;662.246
18402;18;672.397;-3.5;1219;0;5;2;2021;4;0;677.19;663.587
18403;19;697.944;-3.5;1219;0;5;2;2021;4;0;696.562;672.397
18404;20;682.2;-3.5;1219;0;5;2;2021;4;0;687.485;697.944
18405;21;664.854;-9.1;1000;0;5;2;2021;4;0;669.904;682.2
18406;22;643.262;-9.1;1000;0;5;2;2021;4;0;649.936;664.854
18407;23;612.642;-9.1;1000;0;5;2;2021;4;0;613.227;643.262
18408;0;574.649;-10.2;1000;0;6;2;2021;5;1;568.88;612.642
18409;1;542.248;-10.2;1000;0;6;2;2021;5;1;534.037;574.649
18410;2;519.759;-10.2;1000;0;6;2;2021;5;1;513.065;542.248
18411;3;507.024;-12.5;1000;0;6;2;2021;5;1;501.031;519.759
18412;4;504.575;-12.5;1000;0;6;2;2021;5;1;496.087;507.024
18413;5;501.638;-12.5;1000;0;6;2;2021;5;1;496.831;504.575
18414;6;512.41;-17.5;1000;0;6;2;2021;5;1;513.107;501.638
18415;7;536.448;-17.5;1000;0;6;2;2021;5;1;560.131;512.41
18416;8;571.893;-17.5;1000;0;6;2;2021;5;1;619.798;536.448
18417;9;616.038;-10.4;1000;0;6;2;2021;5;1;659.342;571.893
18418;10;665.101;-10.4;1000;0;6;2;2021;5;1;691.475;616.038
18419;11;681.926;-10.4;1000;0;6;2;2021;5;1;698.927;665.101
18420;12;682.57;-7.8;1000;0;6;2;2021;5;1;688.306;681.926
18421;13;675.297;-7.8;1000;0;6;2;2021;5;1;676.962;682.57
18422;14;666.088;-7.8;1000;0;6;2;2021;5;1;673.889;675.297
18423;15;654.873;-8.3;1000;0;6;2;2021;5;1;667.315;666.088
18424;16;651.01;-8.3;1000;0;6;2;2021;5;1;662.246;654.873
18425;17;650.039;-8.3;1000;0;6;2;2021;5;1;663.587;651.01
18426;18;671.489;-13.5;1000;0;6;2;2021;5;1;672.397;650.039
18427;19;694.014;-13.5;1000;0;6;2;2021;5;1;697.944;671.489
18428;20;682.302;-13.5;1000;0;6;2;2021;5;1;682.2;694.014
18429;21;669.511;-15.9;1000;0;6;2;2021;5;1;664.854;682.302
18430;22;655.654;-15.9;1000;0;6;2;2021;5;1;643.262;669.511
18431;23;628.575;-15.9;1000;0;6;2;2021;5;1;612.642;655.654
18432;0;591.68;-18.9;1000;0;7;2;2021;6;1;574.649;628.575
18433;1;560.522;-18.9;1000;0;7;2;2021;6;1;542.248;591.68
18434;2;539.8;-18.9;1000;0;7;2;2021;6;1;519.759;560.522
18435;3;528.329;-19.6;1000;0;7;2;2021;6;1;507.024;539.8
18436;4;523.394;-19.6;1000;0;7;2;2021;6;1;504.575;528.329
18437;5;523.996;-19.6;1000;0;7;2;2021;6;1;501.638;523.394
18438;6;532.773;-20.5;1000;0;7;2;2021;6;1;512.41;523.996
18439;7;550.591;-20.5;1000;0;7;2;2021;6;1;536.448;532.773
18440;8;573.048;-20.5;1000;0;7;2;2021;6;1;571.893;550.591
18441;9;607.81;-15.9;1006;0;7;2;2021;6;1;616.038;573.048
18442;10;660.344;-15.9;1006;0;7;2;2021;6;1;665.101;607.81
18443;11;687.403;-15.9;1006;0;7;2;2021;6;1;681.926;660.344
18444;12;696.617;-12.4;1006;0;7;2;2021;6;1;682.57;687.403
18445;13;691.86;-12.4;1006;0;7;2;2021;6;1;675.297;696.617
18446;14;682.667;-12.4;1006;0;7;2;2021;6;1;666.088;691.86
18447;15;674.455;-11.3;1006;0;7;2;2021;6;1;654.873;682.667
18448;16;670.178;-11.3;1006;0;7;2;2021;6;1;651.01;674.455
18449;17;672.526;-11.3;1006;0;7;2;2021;6;1;650.039;670.178
18450;18;690.207;-13.6;1000;0;7;2;2021;6;1;671.489;672.526
18451;19;717.044;-13.6;1000;0;7;2;2021;6;1;694.014;690.207
18452;20;707.35;-13.6;1000;0;7;2;2021;6;1;682.302;717.044
18453;21;694.686;-14.3;1000;0;7;2;2021;6;1;669.511;707.35
18454;22;675.483;-14.3;1000;0;7;2;2021;6;1;655.654;694.686
18455;23;640.041;-14.3;1000;0;7;2;2021;6;1;628.575;675.483
18456;0;593.01;-14.6;1006;3;8;2;2021;0;0;591.68;640.041
18457;1;561.489;-14.6;1006;3;8;2;2021;0;0;560.522;593.01
18458;2;537.985;-14.6;1006;3;8;2;2021;0;0;539.8;561.489
18459;3;522.752;-14.0;1006;3;8;2;2021;0;0;528.329;537.985
18460;4;519.244;-14.0;1006;3;8;2;2021;0;0;523.394;522.752
18461;5;521.862;-14.0;1006;3;8;2;2021;0;0;523.996;519.244
18462;6;539.492;-14.3;1006;3;8;2;2021;0;0;532.773;521.862
18463;7;587.257;-14.3;1006;3;8;2;2021;0;0;550.591;539.492
18464;8;645.335;-14.3;1006;3;8;2;2021;0;0;573.048;587.257
18465;9;692.193;-12.1;1006;3;8;2;2021;0;0;607.81;645.335
18466;10;736.533;-12.1;1006;3;8;2;2021;0;0;660.344;692.193
18467;11;753.799;-12.1;1006;3;8;2;2021;0;0;687.403;736.533
18468;12;755.253;-9.3;1006;3;8;2;2021;0;0;696.617;753.799
18469;13;744.815;-9.3;1006;3;8;2;2021;0;0;691.86;755.253
18470;14;745.669;-9.3;1006;3;8;2;2021;0;0;682.667;744.815
18471;15;742.95;-8.6;1006;3;8;2;2021;0;0;674.455;745.669
18472;16;739.08;-8.6;1006;3;8;2;2021;0;0;670.178;742.95
18473;17;732.064;-8.6;1006;3;8;2;2021;0;0;672.526;739.08
18474;18;732.428;-8.7;1006;3;8;2;2021;0;0;690.207;732.064
18475;19;749.081;-8.7;1006;3;8;2;2021;0;0;717.044;732.428
18476;20;730.636;-8.7;1006;3;8;2;2021;0;0;707.35;749.081
18477;21;716.077;-8.6;1006;3;8;2;2021;0;0;694.686;730.636
18478;22;692.105;-8.6;1006;3;8;2;2021;0;0;675.483;716.077
18479;23;657.09;-8.6;1006;3;8;2;2021;0;0;640.041;692.105
18480;0;611.133;-8.5;1006;3;9;2;2021;1;0;593.01;657.09
18481;1;572.482;-8.5;1006;3;9;2;2021;1;0;561.489;611.133
18482;2;548.884;-8.5;1006;3;9;2;2021;1;0;537.985;572.482
18483;3;538.124;-8.8;1219;0;9;2;2021;1;0;522.752;548.884
18484;4;535.219;-8.8;1219;0;9;2;2021;1;0;519.244;538.124
18485;5;536.897;-8.8;1219;0;9;2;2021;1;0;521.862;535.219
18486;6;553.068;-9.0;1219;0;9;2;2021;1;0;539.492;536.897
18487;7;596.774;-9.0;1219;0;9;2;2021;1;0;587.257;553.068
18488;8;651.929;-9.0;1219;0;9;2;2021;1;0;645.335;596.774
18489;9;691.741;-8.5;1219;0;9;2;2021;1;0;692.193;651.929
18490;10;733.51;-8.5;1219;0;9;2;2021;1;0;736.533;691.741
18491;11;749.876;-8.5;1219;0;9;2;2021;1;0;753.799;733.51
18492;12;750.744;-7.8;1219;0;9;2;2021;1;0;755.253;749.876
18493;13;744.382;-7.8;1219;0;9;2;2021;1;0;744.815;750.744
18494;14;740.843;-7.8;1219;0;9;2;2021;1;0;745.669;744.382
18495;15;733.226;-8.3;1219;0;9;2;2021;1;0;742.95;740.843
18496;16;728.332;-8.3;1219;0;9;2;2021;1;0;739.08;733.226
18497;17;727.961;-8.3;1219;0;9;2;2021;1;0;732.064;728.332
18498;18;722.033;-9.7;1219;0;9;2;2021;1;0;732.428;727.961
18499;19;741.452;-9.7;1219;0;9;2;2021;1;0;749.081;722.033
18500;20;729.275;-9.7;1219;0;9;2;2021;1;0;730.636;741.452
18501;21;710.293;-11.3;1000;0;9;2;2021;1;0;716.077;729.275
18502;22;690.311;-11.3;1000;0;9;2;2021;1;0;692.105;710.293
18503;23;656.055;-11.3;1000;0;9;2;2021;1;0;657.09;690.311
18504;0;610.229;-14.1;1000;0;10;2;2021;2;0;611.133;656.055
18505;1;574.091;-14.1;1000;0;10;2;2021;2;0;572.482;610.229
18506;2;554.134;-14.1;1000;0;10;2;2021;2;0;548.884;574.091
18507;3;545.68;-15.2;1000;0;10;2;2021;2;0;538.124;554.134
18508;4;541.055;-15.2;1000;0;10;2;2021;2;0;535.219;545.68
18509;5;542.904;-15.2;1000;0;10;2;2021;2;0;536.897;541.055
18510;6;561.047;-13.4;1006;0;10;2;2021;2;0;553.068;542.904
18511;7;609.722;-13.4;1006;0;10;2;2021;2;0;596.774;561.047
18512;8;662.594;-13.4;1006;0;10;2;2021;2;0;651.929;609.722
18513;9;709.192;-12.1;1006;0;10;2;2021;2;0;691.741;662.594
18514;10;750.101;-12.1;1006;0;10;2;2021;2;0;733.51;709.192
18515;11;766.663;-12.1;1006;0;10;2;2021;2;0;749.876;750.101
18516;12;767.278;-10.9;1219;0;10;2;2021;2;0;750.744;766.663
18517;13;758.307;-10.9;1219;0;10;2;2021;2;0;744.382;767.278
18518;14;753.799;-10.9;1219;0;10;2;2021;2;0;740.843;758.307
18519;15;741.765;-11.0;1003;0;10;2;2021;2;0;733.226;753.799
18520;16;732.072;-11.0;1003;0;10;2;2021;2;0;728.332;741.765
18521;17;721.38;-11.0;1003;0;10;2;2021;2;0;727.961;732.072
18522;18;723.242;-16.9;1000;0;10;2;2021;2;0;722.033;721.38
18523;19;754.096;-16.9;1000;0;10;2;2021;2;0;741.452;723.242
18524;20;746.248;-16.9;1000;0;10;2;2021;2;0;729.275;754.096
18525;21;726.252;-16.5;1000;0;10;2;2021;2;0;710.293;746.248
18526;22;705.36;-16.5;1000;0;10;2;2021;2;0;690.311;726.252
18527;23;674.478;-16.5;1000;0;10;2;2021;2;0;656.055;705.36
18528;0;626.899;-17.8;1003;0;11;2;2021;3;0;610.229;674.478
18529;1;590.759;-17.8;1003;0;11;2;2021;3;0;574.091;626.899
18530;2;566.949;-17.8;1003;0;11;2;2021;3;0;554.134;590.759
18531;3;557.221;-17.3;1003;0;11;2;2021;3;0;545.68;566.949
18532;4;551.107;-17.3;1003;0;11;2;2021;3;0;541.055;557.221
18533;5;555.316;-17.3;1003;0;11;2;2021;3;0;542.904;551.107
18534;6;573.642;-16.4;1000;0;11;2;2021;3;0;561.047;555.316
18535;7;620.089;-16.4;1000;0;11;2;2021;3;0;609.722;573.642
18536;8;674.001;-16.4;1000;0;11;2;2021;3;0;662.594;620.089
18537;9;718.866;-14.1;1000;0;11;2;2021;3;0;709.192;674.001
18538;10;762.393;-14.1;1000;0;11;2;2021;3;0;750.101;718.866
18539;11;767.888;-14.1;1000;0;11;2;2021;3;0;766.663;762.393
18540;12;757.804;-10.2;1000;0;11;2;2021;3;0;767.278;767.888
18541;13;742.556;-10.2;1000;0;11;2;2021;3;0;758.307;757.804
18542;14;738.519;-10.2;1000;0;11;2;2021;3;0;753.799;742.556
18543;15;730.523;-10.4;1000;0;11;2;2021;3;0;741.765;738.519
18544;16;725.688;-10.4;1000;0;11;2;2021;3;0;732.072;730.523
18545;17;720.303;-10.4;1000;0;11;2;2021;3;0;721.38;725.688
18546;18;723.429;-12.0;1000;0;11;2;2021;3;0;723.242;720.303
18547;19;753.818;-12.0;1000;0;11;2;2021;3;0;754.096;723.429
18548;20;742.516;-12.0;1000;0;11;2;2021;3;0;746.248;753.818
18549;21;719.158;-10.5;1000;0;11;2;2021;3;0;726.252;742.516
18550;22;697.254;-10.5;1000;0;11;2;2021;3;0;705.36;719.158
18551;23;663.312;-10.5;1000;0;11;2;2021;3;0;674.478;697.254
18552;0;616.393;-14.7;1000;0;12;2;2021;4;0;626.899;663.312
18553;1;577.788;-14.7;1000;0;12;2;2021;4;0;590.759;616.393
18554;2;555.745;-14.7;1000;0;12;2;2021;4;0;566.949;577.788
18555;3;542.62;-11.7;1000;0;12;2;2021;4;0;557.221;555.745
18556;4;539.777;-11.7;1000;0;12;2;2021;4;0;551.107;542.62
18557;5;542.654;-11.7;1000;0;12;2;2021;4;0;555.316;539.777
18558;6;559.767;-17.5;1000;0;12;2;2021;4;0;573.642;542.654
18559;7;606.811;-17.5;1000;0;12;2;2021;4;0;620.089;559.767
18560;8;663.965;-17.5;1000;0;12;2;2021;4;0;674.001;606.811
18561;9;710.706;-11.6;1003;0;12;2;2021;4;0;718.866;663.965
18562;10;750.346;-11.6;1003;0;12;2;2021;4;0;762.393;710.706
18563;11;755.28;-11.6;1003;0;12;2;2021;4;0;767.888;750.346
18564;12;749.751;-8.3;1003;0;12;2;2021;4;0;757.804;755.28
18565;13;741.026;-8.3;1003;0;12;2;2021;4;0;742.556;749.751
18566;14;736.793;-8.3;1003;0;12;2;2021;4;0;738.519;741.026
18567;15;725.435;-7.4;1003;0;12;2;2021;4;0;730.523;736.793
18568;16;716.075;-7.4;1003;0;12;2;2021;4;0;725.688;725.435
18569;17;710.923;-7.4;1003;0;12;2;2021;4;0;720.303;716.075
18570;18;710.895;-14.5;1003;0;12;2;2021;4;0;723.429;710.923
18571;19;740.4;-14.5;1003;0;12;2;2021;4;0;753.818;710.895
18572;20;731.556;-14.5;1003;0;12;2;2021;4;0;742.516;740.4
18573;21;710.678;-16.8;1003;0;12;2;2021;4;0;719.158;731.556
18574;22;692.978;-16.8;1003;0;12;2;2021;4;0;697.254;710.678
18575;23;663.653;-16.8;1003;0;12;2;2021;4;0;663.312;692.978
18576;0;620.566;-10.5;1009;0;13;2;2021;5;1;616.393;663.653
18577;1;582.247;-10.5;1009;0;13;2;2021;5;1;577.788;620.566
18578;2;557.892;-10.5;1009;0;13;2;2021;5;1;555.745;582.247
18579;3;545.032;-7.6;1009;0;13;2;2021;5;1;542.62;557.892
18580;4;540.582;-7.6;1009;0;13;2;2021;5;1;539.777;545.032
18581;5;539.378;-7.6;1009;0;13;2;2021;5;1;542.654;540.582
18582;6;545.055;-6.2;1009;0;13;2;2021;5;1;559.767;539.378
18583;7;567.953;-6.2;1009;0;13;2;2021;5;1;606.811;545.055
18584;8;597.206;-6.2;1009;0;13;2;2021;5;1;663.965;567.953
18585;9;634.776;0.3;1009;0;13;2;2021;5;1;710.706;597.206
18586;10;678.842;0.3;1009;0;13;2;2021;5;1;750.346;634.776
18587;11;697.352;0.3;1009;0;13;2;2021;5;1;755.28;678.842
18588;12;694.425;1.2;1009;0;13;2;2021;5;1;749.751;697.352
18589;13;684.429;1.2;1009;0;13;2;2021;5;1;741.026;694.425
18590;14;677.687;1.2;1009;0;13;2;2021;5;1;736.793;684.429
18591;15;667.566;0.1;1009;0;13;2;2021;5;1;725.435;677.687
18592;16;660.216;0.1;1009;0;13;2;2021;5;1;716.075;667.566
18593;17;659.228;0.1;1009;0;13;2;2021;5;1;710.923;660.216
18594;18;674.264;0.6;1009;0;13;2;2021;5;1;710.895;659.228
18595;19;703.251;0.6;1009;0;13;2;2021;5;1;740.4;674.264
18596;20;691.705;0.6;1009;0;13;2;2021;5;1;731.556;703.251
18597;21;673.197;1.2;1009;0;13;2;2021;5;1;710.678;691.705
18598;22;651.831;1.2;1009;0;13;2;2021;5;1;692.978;673.197
18599;23;621.911;1.2;1009;0;13;2;2021;5;1;663.653;651.831
18600;0;579.883;1.1;1009;0;14;2;2021;6;1;620.566;621.911
18601;1;545.596;1.1;1009;0;14;2;2021;6;1;582.247;579.883
18602;2;525.12;1.1;1009;0;14;2;2021;6;1;557.892;545.596
18603;3;513.292;0.8;1219;0;14;2;2021;6;1;545.032;525.12
18604;4;503.82;0.8;1219;0;14;2;2021;6;1;540.582;513.292
18605;5;500.893;0.8;1219;0;14;2;2021;6;1;539.378;503.82
18606;6;506.441;0.6;1219;0;14;2;2021;6;1;545.055;500.893
18607;7;523.689;0.6;1219;0;14;2;2021;6;1;567.953;506.441
18608;8;544.897;0.6;1219;0;14;2;2021;6;1;597.206;523.689
18609;9;575.861;2.0;1003;0;14;2;2021;6;1;634.776;544.897
18610;10;622.613;2.0;1003;0;14;2;2021;6;1;678.842;575.861
18611;11;645.986;2.0;1003;0;14;2;2021;6;1;697.352;622.613
18612;12;652.38;2.0;1003;0;14;2;2021;6;1;694.425;645.986
18613;13;652.183;2.0;1003;0;14;2;2021;6;1;684.429;652.38
18614;14;648.087;2.0;1003;0;14;2;2021;6;1;677.687;652.183
18615;15;641.347;1.7;1003;0;14;2;2021;6;1;667.566;648.087
18616;16;633.395;1.7;1003;0;14;2;2021;6;1;660.216;641.347
18617;17;632.705;1.7;1003;0;14;2;2021;6;1;659.228;633.395
18618;18;647.184;-0.5;1219;3;14;2;2021;6;1;674.264;632.705
18619;19;678.635;-0.5;1219;3;14;2;2021;6;1;703.251;647.184
18620;20;673.417;-0.5;1219;3;14;2;2021;6;1;691.705;678.635
18621;21;661.06;-1.2;1219;3;14;2;2021;6;1;673.197;673.417
18622;22;642.336;-1.2;1219;3;14;2;2021;6;1;651.831;661.06
18623;23;608.241;-1.2;1219;3;14;2;2021;6;1;621.911;642.336
18624;0;565.003;-2.1;1219;0;15;2;2021;0;0;579.883;608.241
18625;1;531.757;-2.1;1219;0;15;2;2021;0;0;545.596;565.003
18626;2;508.294;-2.1;1219;0;15;2;2021;0;0;525.12;531.757
18627;3;498.04;-2.0;1219;0;15;2;2021;0;0;513.292;508.294
18628;4;492.821;-2.0;1219;0;15;2;2021;0;0;503.82;498.04
18629;5;495.495;-2.0;1219;0;15;2;2021;0;0;500.893;492.821
18630;6;512.086;-3.0;1009;0;15;2;2021;0;0;506.441;495.495
18631;7;558.404;-3.0;1009;0;15;2;2021;0;0;523.689;512.086
18632;8;607.476;-3.0;1009;0;15;2;2021;0;0;544.897;558.404
18633;9;648.717;-2.0;1003;0;15;2;2021;0;0;575.861;607.476
18634;10;687.366;-2.0;1003;0;15;2;2021;0;0;622.613;648.717
18635;11;697.169;-2.0;1003;0;15;2;2021;0;0;645.986;687.366
18636;12;696.848;-1.0;1219;0;15;2;2021;0;0;652.38;697.169
18637;13;686.472;-1.0;1219;0;15;2;2021;0;0;652.183;696.848
18638;14;682.552;-1.0;1219;0;15;2;2021;0;0;648.087;686.472
18639;15;677.851;-2.0;1003;0;15;2;2021;0;0;641.347;682.552
18640;16;673.114;-2.0;1003;0;15;2;2021;0;0;633.395;677.851
18641;17;667.629;-2.0;1003;0;15;2;2021;0;0;632.705;673.114
18642;18;667.43;-3.0;1003;0;15;2;2021;0;0;647.184;667.629
18643;19;693.093;-3.0;1003;0;15;2;2021;0;0;678.635;667.43
18644;20;684.566;-3.0;1003;0;15;2;2021;0;0;673.417;693.093
18645;21;667.14;-3.0;1003;0;15;2;2021;0;0;661.06;684.566
18646;22;642.802;-3.0;1003;0;15;2;2021;0;0;642.336;667.14
18647;23;605.985;-3.0;1003;0;15;2;2021;0;0;608.241;642.802
18648;0;564.405;-3.0;1003;0;16;2;2021;1;0;565.003;605.985
18649;1;528.505;-3.0;1003;0;16;2;2021;1;0;531.757;564.405
18650;2;506.8;-3.0;1003;0;16;2;2021;1;0;508.294;528.505
18651;3;498.396;-5.0;1003;0;16;2;2021;1;0;498.04;506.8
18652;4;493.798;-5.0;1003;0;16;2;2021;1;0;492.821;498.396
18653;5;496.977;-5.0;1003;0;16;2;2021;1;0;495.495;493.798
18654;6;515.517;-6.0;1006;0;16;2;2021;1;0;512.086;496.977
18655;7;564.018;-6.0;1006;0;16;2;2021;1;0;558.404;515.517
18656;8;614.542;-8.0;1006;0;16;2;2021;1;0;607.476;564.018
18657;9;661.656;-7.0;1006;0;16;2;2021;1;0;648.717;614.542
18658;10;696.257;-6.0;1006;0;16;2;2021;1;0;687.366;661.656
18659;11;699.925;-4.0;1006;0;16;2;2021;1;0;697.169;696.257
18660;12;696.248;-2.0;1006;0;16;2;2021;1;0;696.848;699.925
18661;13;681.911;-2.0;1006;0;16;2;2021;1;0;686.472;696.248
18662;14;679.097;-2.0;1006;0;16;2;2021;1;0;682.552;681.911
18663;15;673.818;-1.0;1006;0;16;2;2021;1;0;677.851;679.097
18664;16;673.831;-1.0;1006;0;16;2;2021;1;0;673.114;673.818
18665;17;669.391;-1.0;1006;0;16;2;2021;1;0;667.629;673.831
18666;18;668.486;-2.0;1006;0;16;2;2021;1;0;667.43;669.391
18667;19;699.284;-2.0;1006;0;16;2;2021;1;0;693.093;668.486
18668;20;692.477;-2.0;1006;0;16;2;2021;1;0;684.566;699.284
18669;21;674.654;-4.0;1006;0;16;2;2021;1;0;667.14;692.477
18670;22;651.584;-4.0;1006;0;16;2;2021;1;0;642.802;674.654
18671;23;614.425;-4.0;1006;0;16;2;2021;1;0;605.985;651.584
18672;0;568.658;-4.0;1006;0;17;2;2021;2;0;564.405;614.425
18673;1;533.846;-4.0;1006;0;17;2;2021;2;0;528.505;568.658
18674;2;514.198;-4.0;1006;0;17;2;2021;2;0;506.8;533.846
18675;3;504.264;-6.0;1006;0;17;2;2021;2;0;498.396;514.198
18676;4;500.615;-6.0;1006;0;17;2;2021;2;0;493.798;504.264
18677;5;502.085;-6.0;1006;0;17;2;2021;2;0;496.977;500.615
18678;6;521.233;-10.0;1006;0;17;2;2021;2;0;515.517;502.085
18679;7;570.422;-10.0;1006;0;17;2;2021;2;0;564.018;521.233
18680;8;619.036;-10.0;1006;0;17;2;2021;2;0;614.542;570.422
18681;9;665.486;-9.0;1006;0;17;2;2021;2;0;661.656;619.036
18682;10;703.128;-7.0;1006;0;17;2;2021;2;0;696.257;665.486
18683;11;710.949;-6.0;1006;0;17;2;2021;2;0;699.925;703.128
18684;12;702.568;-5.0;1006;0;17;2;2021;2;0;696.248;710.949
18685;13;690.298;-4.0;1006;0;17;2;2021;2;0;681.911;702.568
18686;14;685.528;-3.0;1006;0;17;2;2021;2;0;679.097;690.298
18687;15;676.566;-2.0;1006;0;17;2;2021;2;0;673.818;685.528
18688;16;671.127;-3.0;1006;0;17;2;2021;2;0;673.831;676.566
18689;17;671.25;-5.0;1006;0;17;2;2021;2;0;669.391;671.127
18690;18;672.335;-7.0;1006;0;17;2;2021;2;0;668.486;671.25
18691;19;701.28;-8.0;1006;0;17;2;2021;2;0;699.284;672.335
18692;20;697.819;-9.0;1006;0;17;2;2021;2;0;692.477;701.28
18693;21;681.296;-10.0;1006;0;17;2;2021;2;0;674.654;697.819
18694;22;659.78;-11.0;1006;0;17;2;2021;2;0;651.584;681.296
18695;23;621.998;-12.0;1006;0;17;2;2021;2;0;614.425;659.78
18696;0;577.915;-12.0;1003;0;18;2;2021;3;0;568.658;621.998
18697;1;543.449;-12.0;1003;0;18;2;2021;3;0;533.846;577.915
