time;target;day;month;year
22;443.515;29;6;2021
23;437.877;29;6;2021
0;391.183;30;6;2021
1;347.357;30;6;2021
2;323.621;30;6;2021
3;310.116;30;6;2021
4;296.087;30;6;2021
5;285.297;30;6;2021
6;297.636;30;6;2021
7;332.79;30;6;2021
8;380.781;30;6;2021
9;432.327;30;6;2021
10;465.948;30;6;2021
11;476.401;30;6;2021
12;481.115;30;6;2021
13;474.171;30;6;2021
14;479.001;30;6;2021
15;474.692;30;6;2021
16;473.071;30;6;2021
17;467.569;30;6;2021
18;457.941;30;6;2021
19;452.896;30;6;2021
20;444.698;30;6;2021
21;440.039;30;6;2021
22;452.883;30;6;2021
23;439.95;30;6;2021
0;391.119;1;7;2021
1;350.017;1;7;2021
2;326.435;1;7;2021
3;313.798;1;7;2021
4;301.15;1;7;2021
5;289.993;1;7;2021
6;300.719;1;7;2021
7;335.618;1;7;2021
8;378.86;1;7;2021
9;430.571;1;7;2021
10;466.84;1;7;2021
11;481.324;1;7;2021
12;486.251;1;7;2021
13;479.418;1;7;2021
14;485.223;1;7;2021
15;483.139;1;7;2021
16;482.69;1;7;2021
17;474.958;1;7;2021
18;461.31;1;7;2021
19;453.13;1;7;2021
20;445.122;1;7;2021
21;440.349;1;7;2021
22;446.504;1;7;2021
23;438.741;1;7;2021
0;392.619;2;7;2021
1;353.056;2;7;2021
2;331.824;2;7;2021
3;315.72;2;7;2021
4;304.227;2;7;2021
5;290.871;2;7;2021
6;297.417;2;7;2021
7;329.333;2;7;2021
8;371.167;2;7;2021
9;423.004;2;7;2021
10;457.094;2;7;2021
11;472.818;2;7;2021
12;479.243;2;7;2021
13;478.055;2;7;2021
14;478.409;2;7;2021
15;477.937;2;7;2021
16;476.523;2;7;2021
17;465.678;2;7;2021
18;455.084;2;7;2021
19;451.857;2;7;2021
20;443.738;2;7;2021
21;436.34;2;7;2021
22;438.692;2;7;2021
23;431.141;2;7;2021
0;393.212;3;7;2021
1;353.285;3;7;2021
2;328.705;3;7;2021
3;316.057;3;7;2021
4;303.032;3;7;2021
5;288.994;3;7;2021
6;294.366;3;7;2021
7;314.014;3;7;2021
8;346.792;3;7;2021
9;395.098;3;7;2021
10;432.256;3;7;2021
11;455.997;3;7;2021
12;461.741;3;7;2021
13;452.605;3;7;2021
14;448.62;3;7;2021
15;441.605;3;7;2021
16;441.385;3;7;2021
17;439.866;3;7;2021
18;433.914;3;7;2021
19;427.847;3;7;2021
20;416.314;3;7;2021
21;409.822;3;7;2021
22;417.215;3;7;2021
23;418.887;3;7;2021
0;383.913;4;7;2021
1;344.86;4;7;2021
2;321.406;4;7;2021
3;307.071;4;7;2021
4;293.891;4;7;2021
5;279.426;4;7;2021
6;282.708;4;7;2021
7;297.636;4;7;2021
8;325.781;4;7;2021
9;367.932;4;7;2021
10;409.058;4;7;2021
11;432.474;4;7;2021
12;438.891;4;7;2021
13;434.988;4;7;2021
14;433.555;4;7;2021
15;435.62;4;7;2021
16;432.002;4;7;2021
17;433.134;4;7;2021
18;432.867;4;7;2021
19;428.539;4;7;2021
20;419.736;4;7;2021
21;417.63;4;7;2021
22;429.928;4;7;2021
23;426.291;4;7;2021
0;384.694;5;7;2021
1;343.594;5;7;2021
2;317.715;5;7;2021
3;306.447;5;7;2021
4;296.835;5;7;2021
5;286.275;5;7;2021
6;293.365;5;7;2021
7;325.125;5;7;2021
8;366.524;5;7;2021
9;420.118;5;7;2021
10;458.856;5;7;2021
11;474.376;5;7;2021
12;481.071;5;7;2021
13;476.12;5;7;2021
14;483.844;5;7;2021
15;480.491;5;7;2021
16;481.44;5;7;2021
17;474.617;5;7;2021
18;460.512;5;7;2021
19;454.514;5;7;2021
20;443.735;5;7;2021
21;436.18;5;7;2021
22;445.839;5;7;2021
23;435.725;5;7;2021
0;391.166;6;7;2021
1;347.718;6;7;2021
2;321.618;6;7;2021
3;309.881;6;7;2021
4;298.122;6;7;2021
5;286.755;6;7;2021
6;296.06;6;7;2021
7;331.452;6;7;2021
8;379.187;6;7;2021
9;432.069;6;7;2021
10;471.416;6;7;2021
11;486.36;6;7;2021
12;487.387;6;7;2021
13;481.483;6;7;2021
14;486.894;6;7;2021
15;486.37;6;7;2021
16;486.596;6;7;2021
17;480.316;6;7;2021
18;468.377;6;7;2021
19;460.802;6;7;2021
20;449.572;6;7;2021
21;440.511;6;7;2021
22;450.6;6;7;2021
23;448.301;6;7;2021
0;404.59;7;7;2021
1;357.917;7;7;2021
2;330.044;7;7;2021
3;317.616;7;7;2021
4;305.19;7;7;2021
5;289.811;7;7;2021
6;303.619;7;7;2021
7;337.47;7;7;2021
8;383.73;7;7;2021
9;440.827;7;7;2021
10;481.645;7;7;2021
11;500.256;7;7;2021
12;504.554;7;7;2021
13;494.323;7;7;2021
14;500.008;7;7;2021
15;498.144;7;7;2021
16;498.1;7;7;2021
17;490.73;7;7;2021
18;480.503;7;7;2021
19;471.892;7;7;2021
20;458.96;7;7;2021
21;449.808;7;7;2021
22;457.896;7;7;2021
23;451.087;7;7;2021
0;405.626;8;7;2021
1;359.433;8;7;2021
2;335.438;8;7;2021
3;321.555;8;7;2021
4;312.095;8;7;2021
5;303.28;8;7;2021
6;307.606;8;7;2021
7;336.872;8;7;2021
8;377.227;8;7;2021
9;429.263;8;7;2021
10;467.877;8;7;2021
11;485.257;8;7;2021
12;489.425;8;7;2021
13;481.319;8;7;2021
14;485.824;8;7;2021
15;483.562;8;7;2021
16;482.875;8;7;2021
17;476.071;8;7;2021
18;465.945;8;7;2021
19;459.096;8;7;2021
20;447.617;8;7;2021
21;445.24;8;7;2021
22;449.296;8;7;2021
23;438.454;8;7;2021
0;396.257;9;7;2021
1;355.015;9;7;2021
2;332.421;9;7;2021
3;321.252;9;7;2021
4;310.943;9;7;2021
5;297.084;9;7;2021
6;304.419;9;7;2021
7;337.339;9;7;2021
8;381.487;9;7;2021
9;443.631;9;7;2021
10;484.679;9;7;2021
11;502.714;9;7;2021
12;504.507;9;7;2021
13;494.669;9;7;2021
14;494.042;9;7;2021
15;494.78;9;7;2021
16;493.857;9;7;2021
17;488.619;9;7;2021
18;480.618;9;7;2021
19;472.815;9;7;2021
20;463.36;9;7;2021
21;469.235;9;7;2021
22;458.414;9;7;2021
23;432.711;9;7;2021
0;391.813;10;7;2021
1;356.055;10;7;2021
2;331.539;10;7;2021
3;319.822;10;7;2021
4;309.235;10;7;2021
5;293.421;10;7;2021
6;295.067;10;7;2021
7;315.824;10;7;2021
8;344.699;10;7;2021
9;392.22;10;7;2021
10;431.552;10;7;2021
11;452.343;10;7;2021
12;458.009;10;7;2021
13;455.761;10;7;2021
14;453.784;10;7;2021
15;444.643;10;7;2021
16;441.689;10;7;2021
17;436.492;10;7;2021
18;435.475;10;7;2021
19;430.912;10;7;2021
20;418.935;10;7;2021
21;411.133;10;7;2021
22;422.454;10;7;2021
23;420.883;10;7;2021
0;385.578;11;7;2021
1;348.503;11;7;2021
2;324.737;11;7;2021
3;312.247;11;7;2021
4;298.975;11;7;2021
5;282.235;11;7;2021
6;286.093;11;7;2021
7;302.998;11;7;2021
8;330.49;11;7;2021
9;374.52;11;7;2021
10;411.562;11;7;2021
11;433.267;11;7;2021
12;437.659;11;7;2021
13;436.346;11;7;2021
14;433.222;11;7;2021
15;431.508;11;7;2021
16;429.98;11;7;2021
17;432.626;11;7;2021
18;431.606;11;7;2021
19;431.663;11;7;2021
20;425.057;11;7;2021
21;422.083;11;7;2021
22;437.498;11;7;2021
23;432.965;11;7;2021
0;392.504;12;7;2021
1;351.711;12;7;2021
2;323.632;12;7;2021
3;314.154;12;7;2021
4;303.465;12;7;2021
5;289.87;12;7;2021
6;299.267;12;7;2021
7;331.677;12;7;2021
8;375.597;12;7;2021
9;437.027;12;7;2021
10;478.335;12;7;2021
11;495.766;12;7;2021
12;503.03;12;7;2021
13;501.323;12;7;2021
14;504.773;12;7;2021
15;503.295;12;7;2021
16;503.247;12;7;2021
17;493.275;12;7;2021
18;481.645;12;7;2021
19;473.618;12;7;2021
20;461.904;12;7;2021
21;458.588;12;7;2021
22;469.406;12;7;2021
23;455.079;12;7;2021
0;407.747;13;7;2021
1;361.641;13;7;2021
2;335.435;13;7;2021
3;322.681;13;7;2021
4;311.118;13;7;2021
5;298.001;13;7;2021
6;307.304;13;7;2021
7;340.005;13;7;2021
8;387.379;13;7;2021
9;448.716;13;7;2021
10;488.484;13;7;2021
11;506.706;13;7;2021
12;511.05;13;7;2021
13;505.763;13;7;2021
14;509.55;13;7;2021
15;506.326;13;7;2021
16;504.673;13;7;2021
17;496.694;13;7;2021
18;482.593;13;7;2021
19;470.64;13;7;2021
20;460.212;13;7;2021
21;451.612;13;7;2021
22;458.884;13;7;2021
23;448.651;13;7;2021
0;402.587;14;7;2021
1;360.066;14;7;2021
2;332.843;14;7;2021
3;321.424;14;7;2021
4;311.968;14;7;2021
5;297.169;14;7;2021
6;305.156;14;7;2021
7;339.44;14;7;2021
8;384.069;14;7;2021
9;443.581;14;7;2021
10;481.171;14;7;2021
11;496.806;14;7;2021
12;499.922;14;7;2021
13;494.494;14;7;2021
14;501.413;14;7;2021
15;498.54;14;7;2021
16;501.995;14;7;2021
17;498.648;14;7;2021
18;489.479;14;7;2021
19;481.152;14;7;2021
20;466.181;14;7;2021
21;457.263;14;7;2021
22;468.97;14;7;2021
23;460.363;14;7;2021
0;416.963;15;7;2021
1;373.762;15;7;2021
2;346.354;15;7;2021
3;332.291;15;7;2021
4;321.454;15;7;2021
5;307.6;15;7;2021
6;316.827;15;7;2021
7;348.819;15;7;2021
8;389.457;15;7;2021
9;446.717;15;7;2021
10;485.151;15;7;2021
11;504.523;15;7;2021
12;508.96;15;7;2021
13;506.51;15;7;2021
14;511.735;15;7;2021
15;510.683;15;7;2021
16;507.114;15;7;2021
17;500.9;15;7;2021
18;493.056;15;7;2021
19;482.383;15;7;2021
20;468.998;15;7;2021
21;460.698;15;7;2021
22;469.621;15;7;2021
23;460.828;15;7;2021
0;416.715;16;7;2021
1;372.625;16;7;2021
2;347.306;16;7;2021
3;332.747;16;7;2021
4;323.737;16;7;2021
5;306.581;16;7;2021
6;315.227;16;7;2021
7;350.185;16;7;2021
8;399.239;16;7;2021
9;459.276;16;7;2021
10;499.439;16;7;2021
11;514.175;16;7;2021
12;517.457;16;7;2021
13;511.463;16;7;2021
14;513.519;16;7;2021
15;508.922;16;7;2021
16;496.773;16;7;2021
17;487.733;16;7;2021
18;478.228;16;7;2021
19;469.587;16;7;2021
20;457.328;16;7;2021
21;449.457;16;7;2021
22;461.707;16;7;2021
23;451.965;16;7;2021
0;410.188;17;7;2021
1;369.513;17;7;2021
2;346.446;17;7;2021
3;331.576;17;7;2021
4;321.451;17;7;2021
5;307.763;17;7;2021
6;309.435;17;7;2021
7;327.536;17;7;2021
8;364.333;17;7;2021
9;416.046;17;7;2021
10;457.251;17;7;2021
11;475.969;17;7;2021
12;482.99;17;7;2021
13;481.017;17;7;2021
14;478.274;17;7;2021
15;475.03;17;7;2021
16;471.415;17;7;2021
17;468.101;17;7;2021
18;464.429;17;7;2021
19;456.25;17;7;2021
20;442.422;17;7;2021
21;433.155;17;7;2021
22;444.347;17;7;2021
23;438.921;17;7;2021
0;400.405;18;7;2021
1;361.32;18;7;2021
2;337.334;18;7;2021
3;323.932;18;7;2021
4;314.814;18;7;2021
5;297.695;18;7;2021
6;301.133;18;7;2021
7;318.095;18;7;2021
8;344.665;18;7;2021
9;384.0;18;7;2021
10;422.949;18;7;2021
11;442.147;18;7;2021
12;448.066;18;7;2021
13;444.995;18;7;2021
14;441.204;18;7;2021
15;438.497;18;7;2021
16;437.888;18;7;2021
17;437.598;18;7;2021
18;436.143;18;7;2021
19;432.054;18;7;2021
20;423.794;18;7;2021
21;422.681;18;7;2021
22;438.374;18;7;2021
23;423.944;18;7;2021
0;379.27;19;7;2021
1;341.235;19;7;2021
2;320.036;19;7;2021
3;309.68;19;7;2021
4;302.133;19;7;2021
5;288.819;19;7;2021
6;297.418;19;7;2021
7;330.198;19;7;2021
8;372.25;19;7;2021
9;427.372;19;7;2021
10;461.008;19;7;2021
11;472.554;19;7;2021
12;479.748;19;7;2021
13;473.797;19;7;2021
14;476.863;19;7;2021
15;472.563;19;7;2021
16;468.277;19;7;2021
17;464.594;19;7;2021
18;456.32;19;7;2021
19;450.392;19;7;2021
20;438.871;19;7;2021
21;429.952;19;7;2021
22;445.821;19;7;2021
23;430.348;19;7;2021
0;385.379;20;7;2021
1;344.779;20;7;2021
2;320.752;20;7;2021
3;310.603;20;7;2021
4;302.601;20;7;2021
5;288.138;20;7;2021
6;295.812;20;7;2021
7;328.825;20;7;2021
8;371.048;20;7;2021
9;424.216;20;7;2021
10;460.519;20;7;2021
11;473.765;20;7;2021
12;475.781;20;7;2021
13;469.792;20;7;2021
14;474.143;20;7;2021
15;473.763;20;7;2021
16;475.402;20;7;2021
17;470.115;20;7;2021
18;459.324;20;7;2021
19;452.32;20;7;2021
20;440.397;20;7;2021
21;430.851;20;7;2021
22;445.578;20;7;2021
23;431.704;20;7;2021
0;386.508;21;7;2021
1;346.42;21;7;2021
2;320.747;21;7;2021
3;308.82;21;7;2021
4;301.332;21;7;2021
5;286.807;21;7;2021
6;294.628;21;7;2021
7;328.764;21;7;2021
8;370.895;21;7;2021
9;424.288;21;7;2021
10;460.959;21;7;2021
11;469.332;21;7;2021
12;472.357;21;7;2021
13;465.541;21;7;2021
14;467.8;21;7;2021
15;467.229;21;7;2021
16;467.69;21;7;2021
17;464.389;21;7;2021
18;453.565;21;7;2021
19;446.087;21;7;2021
20;435.717;21;7;2021
21;430.389;21;7;2021
22;447.11;21;7;2021
23;429.809;21;7;2021
0;384.102;22;7;2021
1;342.091;22;7;2021
2;319.476;22;7;2021
3;308.631;22;7;2021
4;301.298;22;7;2021
5;288.816;22;7;2021
6;295.177;22;7;2021
7;326.138;22;7;2021
8;367.926;22;7;2021
9;424.335;22;7;2021
10;460.795;22;7;2021
11;474.259;22;7;2021
12;475.077;22;7;2021
13;468.978;22;7;2021
14;472.953;22;7;2021
15;472.54;22;7;2021
16;472.024;22;7;2021
17;466.086;22;7;2021
18;451.728;22;7;2021
19;444.937;22;7;2021
20;435.897;22;7;2021
21;431.974;22;7;2021
22;448.548;22;7;2021
23;430.456;22;7;2021
0;385.565;23;7;2021
1;344.11;23;7;2021
2;320.721;23;7;2021
3;308.775;23;7;2021
4;301.192;23;7;2021
5;290.415;23;7;2021
6;296.916;23;7;2021
7;329.391;23;7;2021
8;371.684;23;7;2021
9;429.152;23;7;2021
10;464.15;23;7;2021
11;476.354;23;7;2021
12;479.693;23;7;2021
13;473.686;23;7;2021
14;478.229;23;7;2021
15;477.391;23;7;2021
16;475.048;23;7;2021
17;467.422;23;7;2021
18;458.554;23;7;2021
19;449.633;23;7;2021
20;437.759;23;7;2021
21;427.367;23;7;2021
22;447.586;23;7;2021
23;429.805;23;7;2021
0;390.328;24;7;2021
1;350.266;24;7;2021
2;327.0;24;7;2021
3;314.911;24;7;2021
4;306.637;24;7;2021
5;293.063;24;7;2021
6;292.117;24;7;2021
7;309.937;24;7;2021
8;340.77;24;7;2021
9;390.539;24;7;2021
10;426.23;24;7;2021
11;444.882;24;7;2021
12;450.549;24;7;2021
13;445.487;24;7;2021
14;442.617;24;7;2021
15;440.321;24;7;2021
16;438.234;24;7;2021
17;437.889;24;7;2021
18;432.93;24;7;2021
19;428.734;24;7;2021
20;417.651;24;7;2021
21;412.887;24;7;2021
22;430.065;24;7;2021
23;413.353;24;7;2021
0;374.093;25;7;2021
1;337.921;25;7;2021
2;315.446;25;7;2021
3;304.277;25;7;2021
4;295.935;25;7;2021
5;282.555;25;7;2021
6;282.559;25;7;2021
7;297.211;25;7;2021
8;326.505;25;7;2021
9;373.285;25;7;2021
10;412.919;25;7;2021
11;432.23;25;7;2021
12;439.356;25;7;2021
13;437.091;25;7;2021
14;435.235;25;7;2021
15;433.682;25;7;2021
16;435.181;25;7;2021
17;435.057;25;7;2021
18;434.013;25;7;2021
19;433.514;25;7;2021
20;426.791;25;7;2021
21;430.509;25;7;2021
22;448.058;25;7;2021
23;426.953;25;7;2021
0;383.794;26;7;2021
1;340.951;26;7;2021
2;319.139;26;7;2021
3;308.038;26;7;2021
4;300.175;26;7;2021
5;290.121;26;7;2021
6;296.169;26;7;2021
7;324.429;26;7;2021
8;368.05;26;7;2021
9;426.375;26;7;2021
10;469.732;26;7;2021
11;485.232;26;7;2021
12;491.444;26;7;2021
13;482.393;26;7;2021
14;489.745;26;7;2021
15;487.405;26;7;2021
16;487.05;26;7;2021
17;481.61;26;7;2021
18;471.519;26;7;2021
19;463.419;26;7;2021
20;452.076;26;7;2021
21;452.086;26;7;2021
22;465.259;26;7;2021
23;436.257;26;7;2021
0;388.888;27;7;2021
1;348.941;27;7;2021
2;328.38;27;7;2021
3;317.031;27;7;2021
4;309.942;27;7;2021
5;300.212;27;7;2021
6;303.881;27;7;2021
7;335.643;27;7;2021
8;378.045;27;7;2021
9;434.089;27;7;2021
10;476.484;27;7;2021
11;493.757;27;7;2021
12;497.866;27;7;2021
13;492.623;27;7;2021
14;496.781;27;7;2021
15;495.73;27;7;2021
16;497.69;27;7;2021
17;491.676;27;7;2021
18;479.259;27;7;2021
19;469.963;27;7;2021
20;458.955;27;7;2021
21;452.928;27;7;2021
22;468.858;27;7;2021
23;443.43;27;7;2021
0;395.252;28;7;2021
1;354.39;28;7;2021
2;329.312;28;7;2021
3;316.462;28;7;2021
4;311.866;28;7;2021
5;301.2;28;7;2021
6;305.42;28;7;2021
7;337.235;28;7;2021
8;382.043;28;7;2021
9;442.288;28;7;2021
10;478.99;28;7;2021
11;492.04;28;7;2021
12;496.132;28;7;2021
13;491.412;28;7;2021
14;496.282;28;7;2021
15;495.041;28;7;2021
16;495.938;28;7;2021
17;489.732;28;7;2021
18;476.61;28;7;2021
19;470.366;28;7;2021
20;459.366;28;7;2021
21;458.603;28;7;2021
22;475.773;28;7;2021
23;446.968;28;7;2021
0;400.432;29;7;2021
1;358.739;29;7;2021
2;337.243;29;7;2021
3;325.08;29;7;2021
4;319.001;29;7;2021
5;307.855;29;7;2021
6;311.07;29;7;2021
7;342.53;29;7;2021
8;386.532;29;7;2021
9;445.996;29;7;2021
10;482.847;29;7;2021
11;497.95;29;7;2021
12;500.245;29;7;2021
13;494.53;29;7;2021
14;497.855;29;7;2021
15;494.777;29;7;2021
16;495.221;29;7;2021
17;488.012;29;7;2021
18;475.708;29;7;2021
19;468.28;29;7;2021
20;460.319;29;7;2021
21;461.983;29;7;2021
22;469.049;29;7;2021
23;437.649;29;7;2021
0;393.962;30;7;2021
1;354.337;30;7;2021
2;330.826;30;7;2021
3;319.972;30;7;2021
4;313.404;30;7;2021
5;302.106;30;7;2021
6;306.345;30;7;2021
7;338.189;30;7;2021
8;379.775;30;7;2021
9;433.721;30;7;2021
10;466.953;30;7;2021
11;478.14;30;7;2021
12;480.705;30;7;2021
13;472.759;30;7;2021
14;476.024;30;7;2021
15;475.237;30;7;2021
16;472.961;30;7;2021
17;468.803;30;7;2021
18;461.845;30;7;2021
19;454.984;30;7;2021
20;442.722;30;7;2021
21;436.939;30;7;2021
22;455.387;30;7;2021
23;430.895;30;7;2021
0;389.326;31;7;2021
1;352.343;31;7;2021
2;326.778;31;7;2021
3;313.915;31;7;2021
4;304.615;31;7;2021
5;293.026;31;7;2021
6;290.485;31;7;2021
7;310.202;31;7;2021
8;343.616;31;7;2021
9;391.465;31;7;2021
10;433.663;31;7;2021
11;455.215;31;7;2021
12;460.699;31;7;2021
13;459.414;31;7;2021
14;457.013;31;7;2021
15;453.113;31;7;2021
16;448.028;31;7;2021
17;451.107;31;7;2021
18;451.12;31;7;2021
19;442.287;31;7;2021
20;430.724;31;7;2021
21;428.455;31;7;2021
22;446.776;31;7;2021
23;421.784;31;7;2021
0;382.818;1;8;2021
1;348.606;1;8;2021
2;327.006;1;8;2021
3;316.174;1;8;2021
4;306.703;1;8;2021
5;293.671;1;8;2021
6;291.286;1;8;2021
7;306.989;1;8;2021
8;332.893;1;8;2021
9;376.054;1;8;2021
10;411.637;1;8;2021
11;431.138;1;8;2021
12;439.376;1;8;2021
13;437.658;1;8;2021
14;434.582;1;8;2021
15;431.463;1;8;2021
16;427.382;1;8;2021
17;429.26;1;8;2021
18;435.235;1;8;2021
19;437.907;1;8;2021
20;429.645;1;8;2021
21;435.071;1;8;2021
22;443.981;1;8;2021
23;416.431;1;8;2021
0;374.148;2;8;2021
1;338.734;2;8;2021
2;317.817;2;8;2021
3;307.579;2;8;2021
4;302.074;2;8;2021
5;296.158;2;8;2021
6;299.14;2;8;2021
7;328.511;2;8;2021
8;369.817;2;8;2021
9;421.578;2;8;2021
10;457.645;2;8;2021
11;473.213;2;8;2021
12;476.804;2;8;2021
13;469.933;2;8;2021
14;467.579;2;8;2021
15;466.727;2;8;2021
16;461.474;2;8;2021
17;461.455;2;8;2021
18;450.657;2;8;2021
19;444.101;2;8;2021
20;435.987;2;8;2021
21;439.614;2;8;2021
22;445.307;2;8;2021
23;421.394;2;8;2021
0;376.329;3;8;2021
1;341.709;3;8;2021
2;319.08;3;8;2021
3;308.736;3;8;2021
4;304.021;3;8;2021
5;294.944;3;8;2021
6;297.001;3;8;2021
7;330.378;3;8;2021
8;369.543;3;8;2021
9;419.259;3;8;2021
10;453.253;3;8;2021
11;469.487;3;8;2021
12;469.487;3;8;2021
13;464.126;3;8;2021
14;464.361;3;8;2021
15;463.931;3;8;2021
16;460.666;3;8;2021
17;460.349;3;8;2021
18;450.544;3;8;2021
19;448.954;3;8;2021
20;442.739;3;8;2021
21;447.045;3;8;2021
22;453.249;3;8;2021
23;424.248;3;8;2021
0;378.393;4;8;2021
1;340.48;4;8;2021
2;320.483;4;8;2021
3;309.297;4;8;2021
4;302.852;4;8;2021
5;296.117;4;8;2021
6;295.357;4;8;2021
7;326.863;4;8;2021
8;370.895;4;8;2021
9;421.244;4;8;2021
10;458.244;4;8;2021
11;472.708;4;8;2021
12;474.582;4;8;2021
13;465.282;4;8;2021
14;468.287;4;8;2021
15;466.422;4;8;2021
16;462.051;4;8;2021
17;460.667;4;8;2021
18;450.973;4;8;2021
19;446.456;4;8;2021
20;439.455;4;8;2021
21;439.938;4;8;2021
22;453.687;4;8;2021
23;427.133;4;8;2021
0;383.658;5;8;2021
1;344.145;5;8;2021
2;322.0;5;8;2021
3;310.8;5;8;2021
4;304.544;5;8;2021
5;296.236;5;8;2021
6;296.135;5;8;2021
7;328.174;5;8;2021
8;369.829;5;8;2021
9;423.278;5;8;2021
10;458.855;5;8;2021
11;471.462;5;8;2021
12;470.803;5;8;2021
13;463.159;5;8;2021
14;469.007;5;8;2021
15;468.586;5;8;2021
16;467.579;5;8;2021
17;466.456;5;8;2021
18;457.746;5;8;2021
19;452.699;5;8;2021
20;440.827;5;8;2021
21;443.672;5;8;2021
22;454.821;5;8;2021
23;427.76;5;8;2021
0;382.285;6;8;2021
1;341.879;6;8;2021
2;317.622;6;8;2021
3;307.303;6;8;2021
4;300.415;6;8;2021
5;291.309;6;8;2021
6;290.673;6;8;2021
7;322.798;6;8;2021
8;364.889;6;8;2021
9;415.356;6;8;2021
10;444.953;6;8;2021
11;460.272;6;8;2021
12;465.777;6;8;2021
13;457.724;6;8;2021
14;465.094;6;8;2021
15;463.237;6;8;2021
16;459.473;6;8;2021
17;458.852;6;8;2021
18;463.651;6;8;2021
19;459.816;6;8;2021
20;448.82;6;8;2021
21;451.526;6;8;2021
22;442.03;6;8;2021
23;414.514;6;8;2021
0;375.808;7;8;2021
1;340.254;7;8;2021
2;319.359;7;8;2021
3;308.212;7;8;2021
4;302.033;7;8;2021
5;298.453;7;8;2021
6;290.693;7;8;2021
7;306.386;7;8;2021
8;334.393;7;8;2021
9;382.672;7;8;2021
10;421.244;7;8;2021
11;444.244;7;8;2021
12;450.841;7;8;2021
13;446.643;7;8;2021
14;442.703;7;8;2021
15;439.264;7;8;2021
16;433.417;7;8;2021
17;435.312;7;8;2021
18;430.665;7;8;2021
19;425.743;7;8;2021
20;417.793;7;8;2021
21;423.065;7;8;2021
22;435.174;7;8;2021
23;409.845;7;8;2021
0;370.836;8;8;2021
1;333.969;8;8;2021
2;312.51;8;8;2021
3;302.032;8;8;2021
4;296.068;8;8;2021
5;289.246;8;8;2021
6;282.645;8;8;2021
7;296.171;8;8;2021
8;321.313;8;8;2021
9;366.511;8;8;2021
10;408.551;8;8;2021
11;435.633;8;8;2021
12;447.157;8;8;2021
13;446.323;8;8;2021
14;441.725;8;8;2021
15;436.461;8;8;2021
16;433.702;8;8;2021
17;434.027;8;8;2021
18;433.543;8;8;2021
19;430.242;8;8;2021
20;425.255;8;8;2021
21;435.549;8;8;2021
22;446.439;8;8;2021
23;420.395;8;8;2021
0;373.448;9;8;2021
1;336.208;9;8;2021
2;312.903;9;8;2021
3;302.021;9;8;2021
4;295.207;9;8;2021
5;289.509;9;8;2021
6;288.643;9;8;2021
7;322.381;9;8;2021
8;365.534;9;8;2021
9;420.286;9;8;2021
10;453.822;9;8;2021
11;472.494;9;8;2021
12;472.47;9;8;2021
13;466.982;9;8;2021
14;470.736;9;8;2021
15;470.739;9;8;2021
16;464.861;9;8;2021
17;461.943;9;8;2021
18;454.34;9;8;2021
19;446.707;9;8;2021
20;438.141;9;8;2021
21;446.867;9;8;2021
22;455.413;9;8;2021
23;426.116;9;8;2021
0;380.314;10;8;2021
1;339.146;10;8;2021
2;316.539;10;8;2021
3;304.05;10;8;2021
4;298.455;10;8;2021
5;294.061;10;8;2021
6;293.13;10;8;2021
7;325.344;10;8;2021
8;370.143;10;8;2021
9;426.002;10;8;2021
10;460.439;10;8;2021
11;474.24;10;8;2021
12;475.166;10;8;2021
13;468.033;10;8;2021
14;471.102;10;8;2021
15;469.668;10;8;2021
16;465.147;10;8;2021
17;467.52;10;8;2021
18;461.288;10;8;2021
19;452.326;10;8;2021
20;441.984;10;8;2021
21;447.358;10;8;2021
22;448.29;10;8;2021
23;418.718;10;8;2021
0;373.507;11;8;2021
1;334.147;11;8;2021
2;312.878;11;8;2021
3;302.299;11;8;2021
4;295.843;11;8;2021
5;293.845;11;8;2021
6;291.376;11;8;2021
7;323.051;11;8;2021
8;366.445;11;8;2021
9;420.585;11;8;2021
10;454.849;11;8;2021
11;464.658;11;8;2021
12;465.382;11;8;2021
13;457.691;11;8;2021
14;465.005;11;8;2021
15;464.565;11;8;2021
16;461.953;11;8;2021
17;459.668;11;8;2021
18;449.995;11;8;2021
19;445.424;11;8;2021
20;440.661;11;8;2021
21;451.739;11;8;2021
22;451.476;11;8;2021
23;421.612;11;8;2021
0;378.635;12;8;2021
1;338.584;12;8;2021
2;318.208;12;8;2021
3;308.346;12;8;2021
4;301.405;12;8;2021
5;298.192;12;8;2021
6;299.397;12;8;2021
7;330.701;12;8;2021
8;374.261;12;8;2021
9;429.515;12;8;2021
10;465.424;12;8;2021
11;478.346;12;8;2021
12;479.787;12;8;2021
13;470.142;12;8;2021
14;474.781;12;8;2021
15;473.565;12;8;2021
16;472.193;12;8;2021
17;468.427;12;8;2021
18;459.541;12;8;2021
19;453.319;12;8;2021
20;444.568;12;8;2021
21;456.096;12;8;2021
22;458.892;12;8;2021
23;429.493;12;8;2021
0;384.945;13;8;2021
1;345.683;13;8;2021
2;322.641;13;8;2021
3;310.792;13;8;2021
4;304.823;13;8;2021
5;300.324;13;8;2021
6;298.805;13;8;2021
7;331.532;13;8;2021
8;374.03;13;8;2021
9;429.65;13;8;2021
10;468.014;13;8;2021
11;481.161;13;8;2021
12;480.831;13;8;2021
13;471.347;13;8;2021
14;475.683;13;8;2021
15;476.548;13;8;2021
16;471.673;13;8;2021
17;468.638;13;8;2021
