time;target;temp;weather;wind;day;month;year;weekend
10;495.25;11.2;1000;0;10;10;2021;1
11;510.607;11.2;1000;0;10;10;2021;1
12;505.2;14.3;1000;0;10;10;2021;1
13;493.81;14.3;1000;0;10;10;2021;1
14;492.634;14.3;1000;0;10;10;2021;1
15;489.828;12.2;1000;0;10;10;2021;1
16;484.943;12.2;1000;0;10;10;2021;1
17;489.136;12.2;1000;0;10;10;2021;1
18;504.548;5.6;1000;0;10;10;2021;1
19;551.185;5.6;1000;0;10;10;2021;1
20;560.106;5.6;1000;0;10;10;2021;1
21;545.99;2.0;1030;0;10;10;2021;1
22;524.504;2.0;1030;0;10;10;2021;1
23;487.587;2.0;1030;0;10;10;2021;1
0;443.498;0.6;1030;0;11;10;2021;0
1;409.159;0.6;1030;0;11;10;2021;0
2;391.634;0.6;1030;0;11;10;2021;0
3;380.311;0.6;1030;0;11;10;2021;0
4;375.361;0.6;1030;0;11;10;2021;0
5;377.227;0.6;1030;0;11;10;2021;0
6;396.59;1.9;1006;0;11;10;2021;0
7;438.268;1.9;1006;0;11;10;2021;0
8;479.527;1.9;1006;0;11;10;2021;0
9;529.549;7.4;1006;0;11;10;2021;0
10;566.05;7.4;1006;0;11;10;2021;0
11;576.552;7.4;1006;0;11;10;2021;0
12;575.088;10.9;1003;0;11;10;2021;0
13;564.181;10.9;1003;0;11;10;2021;0
14;566.461;10.9;1003;0;11;10;2021;0
15;560.28;10.6;1003;0;11;10;2021;0
16;552.016;10.6;1003;0;11;10;2021;0
17;546.363;10.6;1003;0;11;10;2021;0
18;552.743;5.6;1003;0;11;10;2021;0
19;583.022;5.6;1003;0;11;10;2021;0
20;578.412;5.6;1003;0;11;10;2021;0
21;562.779;6.6;1003;0;11;10;2021;0
22;543.126;6.6;1003;0;11;10;2021;0
23;504.028;6.6;1003;0;11;10;2021;0
0;459.437;6.0;1006;0;12;10;2021;0
1;422.354;6.0;1006;0;12;10;2021;0
2;403.843;6.0;1006;0;12;10;2021;0
3;394.952;5.8;1183;0;12;10;2021;0
4;389.466;5.8;1183;0;12;10;2021;0
5;389.146;5.8;1183;0;12;10;2021;0
6;406.639;5.9;1003;0;12;10;2021;0
7;445.985;5.9;1003;0;12;10;2021;0
8;482.894;5.9;1003;0;12;10;2021;0
9;530.78;10.4;1003;0;12;10;2021;0
10;563.192;10.4;1003;0;12;10;2021;0
11;570.599;10.4;1003;0;12;10;2021;0
12;569.461;9.6;1189;0;12;10;2021;0
13;565.665;9.6;1189;0;12;10;2021;0
14;566.977;9.6;1189;0;12;10;2021;0
15;560.704;9.3;1189;0;12;10;2021;0
16;560.413;9.3;1189;0;12;10;2021;0
17;562.275;9.3;1003;0;12;10;2021;0
18;564.251;6.0;1003;0;12;10;2021;0
19;590.324;6.0;1003;0;12;10;2021;0
20;584.685;6.0;1003;0;12;10;2021;0
21;567.167;4.6;1006;0;12;10;2021;0
22;545.309;4.6;1006;0;12;10;2021;0
23;506.261;4.6;1006;0;12;10;2021;0
0;461.199;3.5;1006;0;13;10;2021;0
1;425.56;3.5;1006;0;13;10;2021;0
2;404.684;3.5;1006;0;13;10;2021;0
3;392.678;5.0;1006;0;13;10;2021;0
4;388.307;5.0;1006;0;13;10;2021;0
5;391.657;5.0;1189;0;13;10;2021;0
6;409.444;6.7;1189;0;13;10;2021;0
7;452.479;6.7;1189;0;13;10;2021;0
8;487.706;6.7;1189;0;13;10;2021;0
9;536.834;8.4;1189;0;13;10;2021;0
10;571.748;8.4;1189;0;13;10;2021;0
11;583.389;8.4;1189;0;13;10;2021;0
12;581.112;9.9;1189;0;13;10;2021;0
13;570.896;9.9;1189;0;13;10;2021;0
14;571.086;9.9;1189;0;13;10;2021;0
15;567.776;8.9;1189;0;13;10;2021;0
16;561.06;8.9;1189;0;13;10;2021;0
17;554.507;8.9;1189;0;13;10;2021;0
18;555.81;3.7;1003;0;13;10;2021;0
19;592.053;3.7;1003;0;13;10;2021;0
20;588.529;3.7;1003;0;13;10;2021;0
21;569.911;4.3;1003;0;13;10;2021;0
22;549.042;4.3;1003;0;13;10;2021;0
23;510.412;4.3;1003;0;13;10;2021;0
0;466.46;1.3;1030;0;14;10;2021;0
1;432.261;1.3;1030;0;14;10;2021;0
2;411.628;1.3;1030;0;14;10;2021;0
3;402.319;1.4;1030;0;14;10;2021;0
4;398.552;1.4;1030;0;14;10;2021;0
5;399.204;1.4;1030;0;14;10;2021;0
6;415.968;1.6;1030;0;14;10;2021;0
7;456.856;1.6;1030;0;14;10;2021;0
8;489.721;1.6;1030;0;14;10;2021;0
9;537.771;9.0;1003;0;14;10;2021;0
10;567.203;9.0;1003;0;14;10;2021;0
11;572.73;9.0;1003;0;14;10;2021;0
12;572.0;10.9;1003;0;14;10;2021;0
13;561.953;10.9;1003;0;14;10;2021;0
14;565.852;10.9;1003;0;14;10;2021;0
15;566.258;9.3;1006;0;14;10;2021;0
16;565.274;9.3;1006;0;14;10;2021;0
17;567.69;9.3;1006;0;14;10;2021;0
18;576.658;8.0;1183;0;14;10;2021;0
19;597.666;8.0;1183;0;14;10;2021;0
20;586.316;8.0;1183;0;14;10;2021;0
21;570.447;8.7;1189;0;14;10;2021;0
22;548.376;8.7;1189;0;14;10;2021;0
23;509.745;8.7;1189;0;14;10;2021;0
0;463.027;9.6;1189;0;15;10;2021;0
1;431.407;9.6;1189;0;15;10;2021;0
2;412.04;9.6;1189;0;15;10;2021;0
3;400.069;10.3;1189;0;15;10;2021;0
4;395.242;10.3;1189;0;15;10;2021;0
5;394.927;10.3;1189;0;15;10;2021;0
6;409.168;10.7;1009;0;15;10;2021;0
7;451.728;10.7;1009;0;15;10;2021;0
8;489.945;10.7;1009;0;15;10;2021;0
9;537.851;12.0;1009;0;15;10;2021;0
10;570.281;12.0;1009;0;15;10;2021;0
11;579.184;12.0;1009;0;15;10;2021;0
12;575.235;13.4;1009;0;15;10;2021;0
13;569.366;13.4;1009;0;15;10;2021;0
14;568.984;13.4;1009;0;15;10;2021;0
15;564.53;13.1;1006;0;15;10;2021;0
16;561.193;13.1;1006;0;15;10;2021;0
17;560.266;13.1;1006;0;15;10;2021;0
18;574.068;9.2;1006;0;15;10;2021;0
19;591.341;9.2;1006;0;15;10;2021;0
20;578.246;9.2;1006;0;15;10;2021;0
21;559.477;8.8;1003;0;15;10;2021;0
22;542.474;8.8;1003;0;15;10;2021;0
23;509.446;8.8;1003;0;15;10;2021;0
0;473.916;6.2;1003;0;16;10;2021;1
1;436.877;6.2;1003;0;16;10;2021;1
2;417.344;6.2;1003;0;16;10;2021;1
3;404.872;5.3;1006;0;16;10;2021;1
4;398.64;5.3;1006;0;16;10;2021;1
5;396.667;5.3;1006;0;16;10;2021;1
6;404.639;7.0;1003;0;16;10;2021;1
7;422.43;7.0;1003;0;16;10;2021;1
8;440.641;7.0;1003;0;16;10;2021;1
9;491.318;8.7;1183;0;16;10;2021;1
10;529.96;8.7;1183;0;16;10;2021;1
11;547.989;8.7;1183;0;16;10;2021;1
12;547.561;10.2;1183;0;16;10;2021;1
13;540.21;10.2;1183;0;16;10;2021;1
14;533.248;10.2;1183;0;16;10;2021;1
15;527.727;10.1;1183;0;16;10;2021;1
16;527.09;10.1;1183;0;16;10;2021;1
17;530.026;10.1;1183;0;16;10;2021;1
18;545.076;8.8;1183;0;16;10;2021;1
19;575.495;8.8;1183;0;16;10;2021;1
20;564.262;8.8;1183;0;16;10;2021;1
21;548.091;7.8;1003;0;16;10;2021;1
22;528.578;7.8;1003;0;16;10;2021;1
23;497.39;7.8;1003;0;16;10;2021;1
0;460.417;7.0;1003;0;17;10;2021;1
1;427.588;7.0;1003;0;17;10;2021;1
2;406.864;7.0;1003;0;17;10;2021;1
3;395.698;7.5;1003;0;17;10;2021;1
4;390.015;7.5;1003;0;17;10;2021;1
5;387.65;7.5;1003;0;17;10;2021;1
6;393.216;7.5;1183;0;17;10;2021;1
7;409.846;7.5;1183;0;17;10;2021;1
8;420.331;7.5;1183;0;17;10;2021;1
9;464.947;9.5;1003;0;17;10;2021;1
10;504.423;9.5;1003;0;17;10;2021;1
11;527.739;9.5;1003;0;17;10;2021;1
12;530.844;9.2;1183;0;17;10;2021;1
13;526.887;9.2;1183;0;17;10;2021;1
14;528.087;9.2;1183;0;17;10;2021;1
15;528.717;8.3;1189;0;17;10;2021;1
16;529.841;8.3;1189;0;17;10;2021;1
17;536.482;8.3;1189;0;17;10;2021;1
18;555.288;8.0;1189;0;17;10;2021;1
19;576.87;8.0;1189;0;17;10;2021;1
20;567.209;8.0;1189;0;17;10;2021;1
21;552.55;8.8;1009;0;17;10;2021;1
22;531.46;8.8;1009;0;17;10;2021;1
23;495.915;8.8;1009;0;17;10;2021;1
0;453.897;6.6;1006;0;18;10;2021;0
1;418.989;6.6;1006;0;18;10;2021;0
2;398.758;6.6;1006;0;18;10;2021;0
3;385.828;6.1;1003;0;18;10;2021;0
4;380.649;6.1;1003;0;18;10;2021;0
5;382.227;6.1;1003;0;18;10;2021;0
6;397.151;4.2;1003;0;18;10;2021;0
7;441.229;4.2;1003;0;18;10;2021;0
8;476.402;4.2;1003;0;18;10;2021;0
9;524.001;10.1;1003;0;18;10;2021;0
10;557.658;10.1;1003;0;18;10;2021;0
11;562.077;10.1;1003;0;18;10;2021;0
12;559.662;11.6;1003;0;18;10;2021;0
13;547.676;11.6;1003;0;18;10;2021;0
14;547.109;11.6;1003;0;18;10;2021;0
15;542.593;8.2;1003;0;18;10;2021;0
16;540.15;8.2;1003;0;18;10;2021;0
17;537.128;8.2;1003;0;18;10;2021;0
18;548.798;3.5;1003;0;18;10;2021;0
19;584.338;3.5;1003;0;18;10;2021;0
20;577.358;3.5;1003;0;18;10;2021;0
21;560.93;1.9;1003;0;18;10;2021;0
22;542.651;1.9;1003;0;18;10;2021;0
23;508.233;1.9;1003;0;18;10;2021;0
0;466.658;-0.3;1003;0;19;10;2021;0
1;430.729;-0.3;1003;0;19;10;2021;0
2;412.338;-0.3;1003;0;19;10;2021;0
3;402.084;-1.1;1003;0;19;10;2021;0
4;398.101;-1.1;1003;0;19;10;2021;0
5;399.751;-1.1;1003;0;19;10;2021;0
6;416.159;-0.9;1006;0;19;10;2021;0
7;459.419;-0.9;1006;0;19;10;2021;0
8;495.531;-0.9;1006;0;19;10;2021;0
9;540.818;7.1;1009;0;19;10;2021;0
10;573.273;7.1;1009;0;19;10;2021;0
11;584.618;7.1;1009;0;19;10;2021;0
12;583.849;7.2;1189;0;19;10;2021;0
13;575.478;7.2;1189;0;19;10;2021;0
14;581.144;7.2;1189;0;19;10;2021;0
15;578.629;8.4;1009;0;19;10;2021;0
16;571.322;8.4;1009;0;19;10;2021;0
17;574.3;8.4;1009;0;19;10;2021;0
18;585.444;8.3;1009;0;19;10;2021;0
19;603.654;8.3;1009;0;19;10;2021;0
20;590.985;8.3;1009;0;19;10;2021;0
21;570.985;9.3;1189;0;19;10;2021;0
22;551.64;9.3;1189;0;19;10;2021;0
23;514.218;9.3;1189;0;19;10;2021;0
0;462.721;10.4;1189;0;20;10;2021;0
1;427.123;10.4;1189;0;20;10;2021;0
2;409.364;10.4;1189;0;20;10;2021;0
3;401.387;10.4;1189;0;20;10;2021;0
4;395.057;10.4;1189;0;20;10;2021;0
5;393.696;10.4;1189;0;20;10;2021;0
6;408.888;12.0;1153;0;20;10;2021;0
7;450.202;12.0;1153;0;20;10;2021;0
8;493.753;12.0;1153;0;20;10;2021;0
9;534.218;14.2;1009;0;20;10;2021;0
10;565.31;14.2;1009;0;20;10;2021;0
11;576.171;14.2;1009;0;20;10;2021;0
12;574.402;17.4;1003;0;20;10;2021;0
13;563.421;17.4;1003;0;20;10;2021;0
14;558.208;17.4;1003;0;20;10;2021;0
15;548.024;16.9;1006;0;20;10;2021;0
16;549.094;16.9;1006;0;20;10;2021;0
17;549.749;16.9;1006;0;20;10;2021;0
18;561.631;17.3;1009;0;20;10;2021;0
19;580.748;17.3;1009;0;20;10;2021;0
20;570.024;17.3;1009;0;20;10;2021;0
21;550.32;16.3;1189;0;20;10;2021;0
22;529.379;16.3;1189;0;20;10;2021;0
23;493.193;16.3;1189;0;20;10;2021;0
0;449.775;15.2;1189;0;21;10;2021;0
1;414.797;15.2;1189;0;21;10;2021;0
2;395.201;15.2;1189;0;21;10;2021;0
3;384.714;15.1;1009;0;21;10;2021;0
4;379.334;15.1;1009;0;21;10;2021;0
5;381.573;15.1;1009;0;21;10;2021;0
6;398.219;14.3;1009;0;21;10;2021;0
7;441.056;14.3;1009;0;21;10;2021;0
8;476.474;14.3;1009;0;21;10;2021;0
9;518.661;15.2;1006;0;21;10;2021;0
10;546.629;15.2;1006;0;21;10;2021;0
11;552.448;15.2;1006;0;21;10;2021;0
12;554.835;12.5;1189;0;21;10;2021;0
13;549.517;12.5;1189;0;21;10;2021;0
14;559.484;12.5;1003;0;21;10;2021;0
15;556.514;14.0;1003;0;21;10;2021;0
16;541.4;14.0;1189;0;21;10;2021;0
17;546.272;14.0;1189;0;21;10;2021;0
18;554.389;10.6;1189;0;21;10;2021;0
19;563.676;10.6;1189;0;21;10;2021;0
20;551.202;10.6;1189;0;21;10;2021;0
21;535.633;9.0;1189;0;21;10;2021;0
22;520.469;9.0;1189;0;21;10;2021;0
23;484.182;9.0;1189;0;21;10;2021;0
0;442.381;7.8;1189;0;22;10;2021;0
1;406.699;7.8;1189;0;22;10;2021;0
2;389.01;7.8;1189;0;22;10;2021;0
3;381.186;6.7;1189;0;22;10;2021;0
4;375.921;6.7;1189;0;22;10;2021;0
5;376.484;6.7;1189;0;22;10;2021;0
6;393.761;6.3;1009;0;22;10;2021;0
7;437.113;6.3;1009;0;22;10;2021;0
8;472.006;6.3;1189;0;22;10;2021;0
9;518.086;7.4;1189;0;22;10;2021;0
10;554.927;7.4;1189;0;22;10;2021;0
11;567.937;7.4;1006;0;22;10;2021;0
12;569.716;8.8;1006;0;22;10;2021;0
13;561.945;8.8;1006;0;22;10;2021;0
14;565.957;8.8;1006;0;22;10;2021;0
15;565.393;8.0;1183;0;22;10;2021;0
16;565.454;8.0;1183;0;22;10;2021;0
17;571.982;8.0;1183;0;22;10;2021;0
18;588.8;4.7;1183;0;22;10;2021;0
19;593.114;4.7;1183;0;22;10;2021;0
20;578.399;4.7;1183;0;22;10;2021;0
21;561.162;5.8;1183;0;22;10;2021;0
22;538.688;5.8;1183;0;22;10;2021;0
23;506.274;5.8;1183;0;22;10;2021;0
0;469.051;4.3;1183;0;23;10;2021;1
1;433.965;4.3;1183;0;23;10;2021;1
2;410.782;4.3;1183;0;23;10;2021;1
3;399.294;4.9;1183;0;23;10;2021;1
4;394.039;4.9;1183;0;23;10;2021;1
5;395.028;4.9;1183;0;23;10;2021;1
6;402.596;6.0;1183;0;23;10;2021;1
7;422.986;6.0;1183;0;23;10;2021;1
8;446.88;6.0;1183;0;23;10;2021;1
9;492.698;8.7;1183;0;23;10;2021;1
10;532.813;8.7;1183;0;23;10;2021;1
11;547.722;8.7;1183;0;23;10;2021;1
12;551.334;7.5;1183;0;23;10;2021;1
13;545.64;7.5;1183;0;23;10;2021;1
14;544.303;7.5;1183;0;23;10;2021;1
15;540.611;6.7;1003;0;23;10;2021;1
16;537.629;6.7;1003;0;23;10;2021;1
17;541.736;6.7;1003;0;23;10;2021;1
18;564.883;4.9;1183;0;23;10;2021;1
19;585.925;4.9;1183;0;23;10;2021;1
20;569.553;4.9;1183;0;23;10;2021;1
21;549.685;3.9;1003;0;23;10;2021;1
22;533.247;3.9;1003;0;23;10;2021;1
23;502.255;3.9;1003;0;23;10;2021;1
0;465.263;3.9;1003;0;24;10;2021;1
1;433.209;3.9;1003;0;24;10;2021;1
2;410.995;3.9;1003;0;24;10;2021;1
3;399.521;3.7;1003;0;24;10;2021;1
4;391.21;3.7;1003;0;24;10;2021;1
5;390.68;3.7;1003;0;24;10;2021;1
6;398.255;2.2;1003;0;24;10;2021;1
7;415.852;2.2;1003;0;24;10;2021;1
8;427.766;2.2;1003;0;24;10;2021;1
9;471.261;8.8;1006;0;24;10;2021;1
10;508.056;8.8;1006;0;24;10;2021;1
11;528.527;8.8;1006;0;24;10;2021;1
12;528.562;9.7;1006;0;24;10;2021;1
13;521.489;9.7;1006;0;24;10;2021;1
14;517.549;9.7;1006;0;24;10;2021;1
15;514.731;8.4;1006;0;24;10;2021;1
16;512.223;8.4;1006;0;24;10;2021;1
17;518.429;8.4;1006;0;24;10;2021;1
18;548.265;4.2;1003;0;24;10;2021;1
19;580.291;4.2;1003;0;24;10;2021;1
20;570.856;4.2;1003;0;24;10;2021;1
21;557.489;2.8;1006;0;24;10;2021;1
22;536.76;2.8;1006;0;24;10;2021;1
23;501.793;2.8;1006;0;24;10;2021;1
0;461.423;1.9;1000;0;25;10;2021;0
1;427.369;1.9;1000;0;25;10;2021;0
2;407.063;1.9;1000;0;25;10;2021;0
3;398.082;3.4;1030;0;25;10;2021;0
4;393.418;3.4;1030;0;25;10;2021;0
5;395.999;3.4;1030;0;25;10;2021;0
6;413.465;1.6;1000;0;25;10;2021;0
7;457.647;1.6;1000;0;25;10;2021;0
8;496.676;1.6;1000;0;25;10;2021;0
9;544.625;7.6;1000;0;25;10;2021;0
10;577.971;7.6;1000;0;25;10;2021;0
11;584.88;7.6;1000;0;25;10;2021;0
12;578.748;12.3;1006;0;25;10;2021;0
13;562.851;12.3;1006;0;25;10;2021;0
14;559.192;12.3;1006;0;25;10;2021;0
15;555.422;8.7;1006;0;25;10;2021;0
16;552.878;8.7;1006;0;25;10;2021;0
17;552.264;8.7;1006;0;25;10;2021;0
18;574.504;5.8;1006;0;25;10;2021;0
19;596.398;5.8;1006;0;25;10;2021;0
20;584.14;5.8;1006;0;25;10;2021;0
21;566.463;5.0;1006;0;25;10;2021;0
22;544.143;5.0;1006;0;25;10;2021;0
23;506.651;5.0;1006;0;25;10;2021;0
0;463.268;3.2;1006;0;26;10;2021;0
1;429.692;3.2;1006;0;26;10;2021;0
2;412.04;3.2;1006;0;26;10;2021;0
3;401.118;2.4;1006;0;26;10;2021;0
4;397.01;2.4;1006;0;26;10;2021;0
5;398.23;2.4;1006;0;26;10;2021;0
6;415.155;2.8;1009;0;26;10;2021;0
7;459.697;2.8;1009;0;26;10;2021;0
8;499.64;2.8;1009;0;26;10;2021;0
9;544.096;8.8;1009;0;26;10;2021;0
10;580.299;8.8;1009;0;26;10;2021;0
11;588.687;8.8;1009;0;26;10;2021;0
12;583.97;13.3;1003;0;26;10;2021;0
13;570.31;13.3;1003;0;26;10;2021;0
14;567.779;13.3;1003;0;26;10;2021;0
15;566.287;10.5;1189;0;26;10;2021;0
16;571.809;10.5;1189;0;26;10;2021;0
17;574.667;10.5;1189;0;26;10;2021;0
18;597.062;8.4;1189;0;26;10;2021;0
19;604.313;8.4;1189;0;26;10;2021;0
20;588.474;8.4;1189;0;26;10;2021;0
21;570.744;9.3;1189;0;26;10;2021;0
22;550.143;9.3;1189;0;26;10;2021;0
23;510.674;9.3;1189;0;26;10;2021;0
0;466.445;8.9;1189;0;27;10;2021;0
1;432.653;8.9;1189;0;27;10;2021;0
2;414.44;8.9;1189;0;27;10;2021;0
3;405.025;7.9;1009;0;27;10;2021;0
4;399.154;7.9;1009;0;27;10;2021;0
5;399.771;7.9;1009;0;27;10;2021;0
6;414.796;7.1;1009;0;27;10;2021;0
7;460.81;7.1;1009;0;27;10;2021;0
8;503.164;7.1;1009;0;27;10;2021;0
9;544.476;9.8;1009;0;27;10;2021;0
10;576.084;9.8;1009;0;27;10;2021;0
11;586.529;9.8;1009;0;27;10;2021;0
12;585.579;11.3;1183;0;27;10;2021;0
13;579.543;11.3;1183;0;27;10;2021;0
14;580.969;11.3;1183;0;27;10;2021;0
15;580.463;11.6;1153;0;27;10;2021;0
16;581.488;11.6;1153;0;27;10;2021;0
17;583.906;11.6;1153;0;27;10;2021;0
18;600.672;12.2;1153;3;27;10;2021;0
19;603.992;12.2;1153;3;27;10;2021;0
20;589.345;12.2;1153;3;27;10;2021;0
21;566.921;12.5;1153;3;27;10;2021;0
22;548.181;12.5;1153;3;27;10;2021;0
23;512.155;12.5;1153;3;27;10;2021;0
0;470.875;12.9;1189;3;28;10;2021;0
1;435.107;12.9;1189;3;28;10;2021;0
2;414.605;12.9;1189;3;28;10;2021;0
3;405.409;12.1;1189;3;28;10;2021;0
4;399.648;12.1;1189;3;28;10;2021;0
5;401.398;12.1;1189;3;28;10;2021;0
6;416.056;12.0;1189;3;28;10;2021;0
7;448.659;12.0;1189;3;28;10;2021;0
8;479.816;12.0;1189;3;28;10;2021;0
9;523.217;12.8;1009;3;28;10;2021;0
10;559.799;12.8;1009;3;28;10;2021;0
11;571.941;12.8;1009;3;28;10;2021;0
12;575.732;13.5;1009;3;28;10;2021;0
13;566.486;13.5;1009;3;28;10;2021;0
14;566.766;13.5;1009;3;28;10;2021;0
15;563.438;13.1;1009;0;28;10;2021;0
16;558.564;13.1;1009;0;28;10;2021;0
17;557.51;13.1;1009;0;28;10;2021;0
18;574.446;11.1;1009;0;28;10;2021;0
19;585.683;11.1;1009;0;28;10;2021;0
20;570.404;11.1;1009;0;28;10;2021;0
21;554.049;8.1;1009;0;28;10;2021;0
22;538.2;8.1;1009;0;28;10;2021;0
23;506.16;8.1;1009;0;28;10;2021;0
0;465.218;5.8;1030;0;29;10;2021;0
1;433.693;5.8;1030;0;29;10;2021;0
2;411.858;5.8;1030;0;29;10;2021;0
3;400.58;6.0;1030;0;29;10;2021;0
4;396.095;6.0;1030;0;29;10;2021;0
5;395.957;6.0;1030;0;29;10;2021;0
6;409.393;6.1;1030;0;29;10;2021;0
7;443.483;6.1;1030;0;29;10;2021;0
8;473.81;6.1;1030;0;29;10;2021;0
9;518.028;10.6;1000;0;29;10;2021;0
10;552.567;10.6;1000;0;29;10;2021;0
11;558.957;10.6;1000;0;29;10;2021;0
12;556.58;14.5;1000;0;29;10;2021;0
13;543.757;14.5;1000;0;29;10;2021;0
14;541.876;14.5;1000;0;29;10;2021;0
15;536.518;11.1;1000;0;29;10;2021;0
16;530.304;11.1;1000;0;29;10;2021;0
17;532.38;11.1;1000;0;29;10;2021;0
18;561.989;8.3;1000;3;29;10;2021;0
19;577.027;8.3;1000;3;29;10;2021;0
20;564.108;8.3;1000;3;29;10;2021;0
21;547.357;5.2;1000;3;29;10;2021;0
22;531.661;5.2;1000;3;29;10;2021;0
23;500.262;5.2;1000;3;29;10;2021;0
0;462.743;4.4;1000;3;30;10;2021;1
1;430.724;4.4;1000;3;30;10;2021;1
2;409.001;4.4;1000;3;30;10;2021;1
3;399.078;5.0;1000;0;30;10;2021;1
4;392.685;5.0;1000;0;30;10;2021;1
5;391.843;5.0;1000;0;30;10;2021;1
6;400.394;5.0;1000;0;30;10;2021;1
7;419.792;5.0;1000;0;30;10;2021;1
8;437.549;5.0;1000;0;30;10;2021;1
9;480.039;11.2;1000;0;30;10;2021;1
10;520.435;11.2;1000;0;30;10;2021;1
11;532.689;11.2;1000;0;30;10;2021;1
12;530.788;14.8;1000;0;30;10;2021;1
13;521.809;14.8;1000;0;30;10;2021;1
14;514.311;14.8;1000;0;30;10;2021;1
15;508.025;12.0;1000;0;30;10;2021;1
16;504.87;12.0;1000;0;30;10;2021;1
17;511.148;12.0;1000;0;30;10;2021;1
18;546.511;8.7;1000;0;30;10;2021;1
19;564.683;8.7;1000;0;30;10;2021;1
20;549.972;8.7;1000;0;30;10;2021;1
21;535.774;6.6;1000;0;30;10;2021;1
22;520.667;6.6;1000;0;30;10;2021;1
23;490.452;6.6;1000;0;30;10;2021;1
0;459.787;7.4;1000;0;31;10;2021;1
1;427.939;7.4;1000;0;31;10;2021;1
2;406.967;7.4;1000;0;31;10;2021;1
3;396.976;7.8;1000;0;31;10;2021;1
4;388.487;7.8;1000;0;31;10;2021;1
5;387.377;7.8;1000;0;31;10;2021;1
6;393.49;6.8;1000;1;31;10;2021;1
7;410.67;6.8;1000;1;31;10;2021;1
8;422.003;6.8;1000;1;31;10;2021;1
9;455.739;13.0;1000;1;31;10;2021;1
10;492.908;13.0;1000;1;31;10;2021;1
11;510.339;13.0;1000;1;31;10;2021;1
12;508.623;16.4;1000;1;31;10;2021;1
13;500.288;16.4;1000;1;31;10;2021;1
14;494.569;16.4;1000;1;31;10;2021;1
15;489.327;12.1;1000;1;31;10;2021;1
16;487.588;12.1;1000;1;31;10;2021;1
17;495.845;12.1;1000;1;31;10;2021;1
18;535.665;9.4;1000;0;31;10;2021;1
19;556.953;9.4;1000;0;31;10;2021;1
20;545.848;9.4;1000;0;31;10;2021;1
21;535.121;8.2;1000;0;31;10;2021;1
22;516.786;8.2;1000;0;31;10;2021;1
23;486.038;8.2;1000;0;31;10;2021;1
0;450.776;7.9;1000;0;1;11;2021;0
1;419.423;7.9;1000;0;1;11;2021;0
2;398.742;7.9;1000;0;1;11;2021;0
3;387.472;5.7;1030;0;1;11;2021;0
4;384.217;5.7;1030;0;1;11;2021;0
5;385.1;5.7;1030;0;1;11;2021;0
6;395.984;5.2;1030;0;1;11;2021;0
7;429.036;5.2;1030;0;1;11;2021;0
8;460.837;5.2;1030;0;1;11;2021;0
9;507.589;8.8;1000;0;1;11;2021;0
10;541.055;8.8;1000;0;1;11;2021;0
11;551.335;8.8;1000;0;1;11;2021;0
12;550.708;12.5;1000;3;1;11;2021;0
13;541.649;12.5;1000;3;1;11;2021;0
14;543.586;12.5;1000;3;1;11;2021;0
15;536.663;9.6;1000;0;1;11;2021;0
16;534.226;9.6;1000;0;1;11;2021;0
17;534.726;9.6;1000;0;1;11;2021;0
18;560.796;6.4;1000;3;1;11;2021;0
19;577.986;6.4;1000;3;1;11;2021;0
20;564.512;6.4;1000;3;1;11;2021;0
21;546.493;5.6;1000;3;1;11;2021;0
22;531.543;5.6;1000;3;1;11;2021;0
23;496.374;5.6;1000;3;1;11;2021;0
0;457.789;5.4;1000;3;2;11;2021;0
1;424.677;5.4;1000;3;2;11;2021;0
2;406.972;5.4;1000;3;2;11;2021;0
3;396.991;4.3;1030;3;2;11;2021;0
4;390.496;4.3;1030;3;2;11;2021;0
5;391.835;4.3;1030;3;2;11;2021;0
6;404.222;3.3;1030;0;2;11;2021;0
7;439.007;3.3;1030;0;2;11;2021;0
8;471.282;3.3;1030;0;2;11;2021;0
9;516.975;6.5;1000;0;2;11;2021;0
10;553.11;6.5;1000;0;2;11;2021;0
11;565.344;6.5;1000;0;2;11;2021;0
12;566.927;8.2;1000;0;2;11;2021;0
13;555.974;8.2;1000;0;2;11;2021;0
14;559.785;8.2;1000;0;2;11;2021;0
15;556.873;7.3;1000;0;2;11;2021;0
16;554.38;7.3;1000;0;2;11;2021;0
17;562.494;7.3;1000;0;2;11;2021;0
18;587.89;6.5;1006;3;2;11;2021;0
19;594.141;6.5;1006;3;2;11;2021;0
20;580.71;6.5;1006;3;2;11;2021;0
21;563.737;6.7;1189;3;2;11;2021;0
22;547.854;6.7;1189;3;2;11;2021;0
23;510.206;6.7;1189;3;2;11;2021;0
0;471.145;6.8;1189;3;3;11;2021;0
1;438.876;6.8;1189;3;3;11;2021;0
2;419.196;6.8;1189;3;3;11;2021;0
3;409.841;6.4;1189;3;3;11;2021;0
4;408.061;6.4;1189;3;3;11;2021;0
5;407.893;6.4;1189;3;3;11;2021;0
6;420.069;6.2;1189;0;3;11;2021;0
7;454.387;6.2;1189;0;3;11;2021;0
8;491.4;6.2;1189;0;3;11;2021;0
9;530.246;7.3;1189;0;3;11;2021;0
10;563.212;7.3;1189;0;3;11;2021;0
11;579.698;7.3;1189;0;3;11;2021;0
12;586.18;9.6;1189;0;3;11;2021;0
13;578.728;9.6;1189;0;3;11;2021;0
14;582.738;9.6;1189;0;3;11;2021;0
15;577.364;8.7;1189;0;3;11;2021;0
